price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state
2995,1999.0,39,2,3,2,210000.0,0,0,1,9,8,14
12995,2008.0,34,2,6,2,98383.0,0,0,0,10,5,15
22990,2017.0,13,0,5,2,99685.0,0,0,1,0,2,27
17000,2016.0,10,1,6,2,87824.0,0,0,2,9,0,17
12990,2009.0,39,0,5,2,52954.0,0,0,1,9,9,15
21990,2015.0,13,2,5,4,19933.0,0,0,2,3,8,35
24500,2015.0,7,0,5,2,24000.0,5,0,2,8,9,43
14000,2003.0,13,0,6,2,84000.0,0,1,2,3,0,35
20500,2016.0,13,0,5,2,66000.0,0,0,0,0,10,6
38990,2019.0,39,2,5,2,10078.0,0,2,0,8,9,9
4800,2009.0,39,2,5,2,193000.0,0,0,1,5,9,12
13995,2013.0,14,2,5,2,193595.0,0,0,1,0,10,1
5600,2006.0,20,2,6,2,135000.0,0,0,0,0,9,12
11999,2013.0,16,2,5,2,115200.0,0,0,1,9,3,45
16500,2017.0,7,0,7,1,77000.0,1,0,1,4,1,45
22990,2017.0,31,2,5,2,24001.0,0,0,0,7,10,34
2995,2006.0,13,0,3,2,191224.0,0,0,1,11,1,35
18900,2015.0,13,0,3,2,56108.0,0,0,1,5,10,34
15690,2017.0,7,0,3,2,59822.0,0,0,1,0,10,4
10995,2011.0,7,2,6,2,208016.0,0,0,0,10,10,23
4995,2011.0,39,2,3,2,140.0,0,0,1,9,5,9
1900,2004.0,32,2,3,2,235000.0,0,1,1,4,9,14
6500,2018.0,31,3,3,2,24951.0,4,0,1,9,0,9
17995,2006.0,39,0,5,2,78592.0,0,0,0,0,5,4
6000,2013.0,13,2,6,2,99000.0,0,0,2,8,2,21
16995,2015.0,39,0,3,2,57000.0,0,0,1,0,9,3
23995,2018.0,13,3,5,2,13000.0,4,0,0,12,1,19
8500,1998.0,39,2,5,2,214000.0,0,0,0,10,0,2
4800,2013.0,32,2,6,2,89611.0,0,0,2,3,5,23
4499,2007.0,7,0,5,2,130363.0,0,0,1,9,2,31
13500,2008.0,14,2,6,2,233000.0,0,0,0,10,4,9
10500,1984.0,13,0,5,2,90000.0,0,0,0,0,8,42
33900,2017.0,34,3,5,0,114000.0,0,0,0,10,10,10
5500,2006.0,39,2,3,2,141000.0,0,0,0,0,9,6
37500,2013.0,13,2,6,2,55000.0,0,0,2,3,6,35
2500,2001.0,29,1,5,2,216000.0,0,1,1,2,8,42
15700,2017.0,5,0,3,2,30837.0,0,0,1,0,9,16
4500,2005.0,0,0,5,2,219000.0,0,0,1,9,0,35
9900,2008.0,14,0,6,2,211581.0,0,0,0,0,0,43
6000,2005.0,4,0,5,2,14699.0,0,0,0,0,5,0
21995,2012.0,34,3,6,2,13606.0,0,0,2,10,8,40
10500,2010.0,13,2,6,2,158460.0,0,0,0,0,0,34
4450,2004.0,13,3,6,2,180112.0,0,0,0,0,8,16
8500,2007.0,6,0,6,2,165000.0,0,0,0,0,10,45
42990,2016.0,14,2,6,2,7118.0,0,0,0,8,0,22
15950,2011.0,13,0,6,0,242171.0,0,0,0,8,0,35
7850,2013.0,13,2,3,2,37200.0,0,1,2,2,10,38
1900,1998.0,26,1,5,2,182000.0,0,0,2,12,4,27
13990,2008.0,7,0,6,2,179000.0,0,0,0,8,0,23
14995,2019.0,17,3,3,2,8904.0,0,0,1,9,9,9
72000,2013.0,7,3,6,2,3500.0,0,0,2,3,4,6
29990,2014.0,13,2,6,2,62355.0,0,0,0,8,10,6
12975,2014.0,13,0,5,2,57000.0,0,0,1,0,10,48
3981,2006.0,16,2,5,2,167669.0,0,0,1,11,5,40
9400,2014.0,41,0,4,2,133722.0,0,0,1,9,5,46
3350,2004.0,31,2,3,2,167720.0,0,0,1,9,10,25
12350,2014.0,13,2,3,2,86129.0,0,0,1,0,9,9
1200,2001.0,10,1,6,2,197000.0,0,0,0,8,5,31
12995,2015.0,16,0,3,2,76000.0,0,0,1,9,9,3
2750,2004.0,39,2,3,2,204857.0,0,0,1,9,0,48
34995,2017.0,13,0,6,0,146238.0,0,0,0,8,10,14
16900,2016.0,13,0,5,2,16926.0,0,0,1,7,6,4
29995,1986.0,7,0,6,2,60500.0,0,0,2,7,3,39
3500,2007.0,25,2,3,2,106000.0,0,0,1,10,10,48
2995,2005.0,32,2,3,2,186000.0,0,0,1,12,9,43
6300,2006.0,35,0,5,2,150.0,0,0,0,0,1,34
20680,2015.0,31,0,5,2,94400.0,0,0,0,8,5,37
6200,2012.0,13,0,3,2,94500.0,0,0,1,9,4,29
10900,2016.0,31,3,3,2,185416.0,0,0,1,5,11,34
26800,2016.0,7,0,6,2,88900.0,0,0,0,8,5,32
33000,2018.0,26,3,3,2,18900.0,0,0,2,9,0,27
1800,2012.0,17,3,3,2,139661.0,0,0,1,9,8,9
10995,2012.0,37,0,3,2,120315.0,0,0,1,12,1,18
2850,2001.0,7,2,6,2,309000.0,0,0,0,0,4,15
10995,2011.0,18,3,5,2,139779.0,0,0,0,9,10,34
2995,2002.0,10,2,5,2,127000.0,0,0,1,5,8,48
4500,2007.0,5,2,5,2,58000.0,5,0,2,9,9,38
7995,2013.0,6,2,6,2,63711.0,0,1,2,9,3,34
99000,2013.0,32,0,6,2,169000.0,0,0,2,3,3,26
11000,2011.0,7,0,5,2,82000.0,0,0,0,8,0,25
6995,2013.0,13,2,3,2,1518.0,0,1,2,2,4,36
16000,2001.0,23,0,6,2,92500.0,0,0,2,9,3,27
10000,2016.0,13,2,3,2,95000.0,0,0,1,0,9,12
15995,2015.0,4,0,3,2,35.0,4,0,0,9,10,16
20000,2015.0,18,0,5,2,58000.0,0,0,0,9,5,34
3300,2005.0,16,0,3,2,141600.0,0,0,1,9,5,7
9200,2015.0,7,0,3,2,80000.0,0,0,1,9,10,37
6399,2013.0,7,0,5,4,116300.0,0,0,1,9,9,27
33590,2017.0,13,2,6,2,18763.0,0,0,2,3,8,43
14000,2009.0,39,0,5,2,300000.0,0,0,0,10,2,32
25000,1999.0,40,0,5,2,142000.0,0,0,1,11,10,32
14999,2017.0,16,2,3,2,56850.0,0,0,2,4,1,4
5500,2008.0,23,3,5,2,259000.0,0,0,1,9,0,9
20500,2016.0,8,0,5,2,47000.0,0,0,0,9,0,22
6495,2012.0,13,2,3,2,125994.0,4,0,1,9,9,48
6300,2004.0,31,2,5,2,180000.0,0,0,1,10,9,4
7500,2013.0,16,2,3,3,71750.0,4,0,1,3,0,16
6700,2007.0,13,2,6,2,158000.0,0,0,2,0,1,40
19124,2017.0,7,2,6,2,109549.0,0,0,2,11,10,48
3495,2006.0,39,2,3,2,214000.0,0,0,1,4,1,38
8450,2014.0,17,0,3,2,159807.0,0,0,1,0,9,24
16900,2017.0,31,2,3,2,81147.0,0,2,1,9,10,4
31000,2015.0,7,0,5,2,32150.0,1,0,0,10,4,48
10995,2007.0,13,2,5,2,149572.0,0,0,0,10,3,12
43590,2017.0,39,2,6,4,2428.0,0,0,0,8,9,22
1050,2002.0,5,1,3,2,160000.0,0,0,1,9,3,37
12200,2016.0,40,0,7,1,36447.0,0,0,1,9,9,22
2600,2005.0,27,0,5,2,100000.0,0,0,1,9,4,4
23988,2018.0,14,0,3,2,17700.0,0,0,0,0,0,48
1500,1998.0,14,1,6,2,125000.0,0,0,0,8,8,34
5000,1994.0,26,0,5,2,86000.0,0,0,2,9,9,14
17995,2013.0,37,2,3,2,103514.0,0,1,0,9,9,47
18900,2005.0,7,2,6,0,192977.0,0,0,0,8,9,37
38590,2019.0,7,2,6,2,19113.0,0,2,2,3,8,22
28990,2014.0,34,2,6,2,71267.0,0,2,0,8,2,43
5995,2006.0,16,3,3,2,99000.0,0,0,1,3,0,31
9495,2008.0,13,2,6,2,84573.0,0,0,2,11,1,4
5000,2008.0,39,2,3,2,189231.0,0,0,1,0,1,27
6900,2017.0,31,0,3,2,36351.0,4,1,1,9,1,48
11995,2005.0,39,0,5,2,183000.0,0,0,2,10,8,29
5200,2005.0,39,1,5,2,220000.0,0,1,0,0,0,27
5300,2004.0,19,3,5,2,120000.0,0,0,0,9,9,48
3500,2009.0,32,0,5,2,139200.0,0,0,1,2,8,35
9000,2015.0,7,3,3,2,103939.0,0,0,1,9,0,22
19000,2018.0,0,0,5,2,10000.0,5,0,1,0,10,40
20000,2015.0,13,0,5,2,92000.0,1,0,0,10,0,23
26500,2015.0,8,0,5,2,59579.0,0,0,1,5,3,22
3700,2007.0,20,0,3,2,124000.0,0,0,0,0,4,15
12795,2016.0,8,0,3,2,43000.0,0,0,1,9,9,24
3500,2007.0,7,2,5,2,148000.0,0,0,1,9,8,48
49695,2020.0,7,0,6,2,31665.0,0,0,2,0,0,4
20900,2019.0,37,3,3,2,9021.0,4,0,0,12,1,19
9999,1999.0,13,0,5,2,96930.0,0,0,2,2,8,9
4300,1998.0,20,1,5,2,144263.0,0,1,0,0,0,6
14900,2005.0,7,0,6,2,96000.0,0,0,0,0,8,14
18495,2019.0,21,3,3,2,31211.0,0,0,1,9,10,4
42990,2016.0,14,2,6,2,7118.0,0,0,0,8,0,20
29990,2016.0,23,3,5,2,26817.0,0,0,0,9,1,6
17900,2014.0,7,2,6,2,122000.0,1,0,2,0,9,9
18990,2012.0,34,2,5,0,242000.0,0,1,2,10,10,27
12100,2008.0,13,3,5,2,84895.0,0,1,0,10,9,0
10000,2001.0,13,2,6,2,153000.0,0,0,0,8,10,9
4999,2010.0,7,2,3,2,130500.0,0,0,1,9,10,23
21500,2008.0,39,2,6,2,120098.0,0,0,0,10,10,40
29995,2019.0,10,3,5,2,32767.0,0,0,2,9,0,43
3295,2008.0,7,2,5,2,163000.0,0,0,1,9,8,12
3500,2003.0,39,2,3,2,148000.0,0,0,1,3,8,15
13495,2016.0,31,0,3,2,70820.0,0,0,1,9,10,33
14700,2013.0,13,0,5,2,156670.0,0,0,0,8,10,23
1000,2002.0,7,0,6,2,251588.0,0,0,0,0,4,12
13999,2017.0,37,0,3,2,70000.0,0,0,0,9,0,23
14995,2012.0,20,2,5,2,70228.0,0,0,2,0,1,43
24990,2015.0,13,2,0,2,191762.0,0,0,2,10,10,45
24900,2006.0,37,0,3,2,55000.0,0,1,0,9,10,5
14950,2013.0,4,0,5,2,91150.0,0,0,0,0,0,34
17995,2019.0,17,0,3,2,25271.0,0,0,1,9,0,9
9500,2014.0,31,3,3,2,64000.0,0,0,1,0,10,21
13500,2009.0,14,2,6,2,117000.0,0,0,0,10,10,22
36989,2018.0,7,0,6,2,35650.0,0,0,0,10,9,48
27998,2016.0,23,0,5,2,24174.0,5,0,2,3,10,4
5495,2005.0,7,2,5,2,120000.0,0,0,0,0,9,42
4500,2004.0,39,0,5,2,200000.0,0,0,1,0,9,11
1995,2003.0,7,2,5,2,200000.0,0,0,1,3,8,22
4900,2010.0,37,2,3,2,203200.0,0,1,0,12,5,35
10995,2012.0,13,2,5,2,92723.0,0,0,1,0,9,32
16500,1999.0,14,2,5,0,55835.0,0,0,2,10,10,22
5650,2011.0,17,0,3,2,169805.0,0,0,1,9,8,4
5900,2012.0,12,2,3,2,96281.0,0,0,1,4,10,48
5995,2002.0,13,2,5,2,118074.0,0,1,2,0,9,13
16000,2009.0,14,0,6,2,60000.0,0,0,1,8,1,9
6995,2007.0,4,0,5,2,128765.0,0,0,0,0,0,37
7453,2011.0,6,2,5,2,128700.0,0,0,1,0,10,24
1000,2000.0,35,2,6,2,165000.0,0,0,0,0,4,42
6800,2009.0,7,0,5,2,96050.0,5,0,1,9,5,23
2000,1991.0,16,2,3,2,262172.0,0,1,1,3,10,4
4995,2012.0,13,0,3,2,101290.0,0,0,1,9,5,9
2200,2006.0,31,2,3,2,241000.0,0,0,1,9,2,17
13299,2011.0,28,0,3,2,65200.0,0,1,1,4,2,46
45994,2017.0,14,2,6,2,28295.0,0,0,0,8,8,43
4750,2004.0,13,0,3,2,165500.0,0,0,1,9,9,43
6900,2007.0,13,0,6,2,216583.0,0,0,0,10,10,12
2995,2002.0,25,2,5,2,82910.0,0,0,1,9,9,23
9800,2013.0,12,3,3,2,27310.0,0,0,1,3,4,9
4800,2007.0,21,3,5,2,126000.0,0,0,1,0,1,27
5927,2008.0,13,0,5,2,108975.0,0,0,1,9,9,4
20900,2015.0,13,2,5,2,101947.0,0,0,0,12,3,46
12990,2013.0,21,0,3,2,94095.0,0,0,0,0,0,34
9995,2012.0,41,2,5,2,92496.0,0,0,0,0,1,12
12994,2012.0,0,3,3,2,129325.0,0,0,1,12,0,37
9700,1992.0,7,0,6,2,95400.0,0,1,2,3,0,6
15500,2017.0,40,0,3,2,30000.0,0,1,1,9,5,46
24995,2019.0,37,3,3,2,15000.0,4,0,0,12,10,46
40990,2016.0,26,0,5,0,85522.0,0,0,2,11,9,34
5995,2008.0,16,2,5,2,215000.0,0,0,0,0,5,5
35990,2011.0,7,2,6,2,30963.0,0,2,2,3,1,34
2800,1999.0,7,2,3,2,91374.0,0,0,1,2,8,45
2995,2007.0,13,0,3,2,132207.0,0,0,1,9,10,9
2300,2004.0,25,2,3,2,114156.0,0,2,1,4,1,27
25645,2004.0,7,3,6,2,38226.0,0,0,2,2,8,24
7146,2005.0,13,0,6,2,142498.0,0,0,0,10,9,12
4500,2009.0,7,0,5,2,110000.0,0,0,1,9,8,43
22990,2008.0,13,2,6,2,48474.0,0,0,2,10,10,27
10800,2010.0,16,0,3,2,118918.0,0,0,0,0,5,22
61000,2020.0,13,4,5,2,7700.0,1,0,0,10,0,48
7250,2011.0,8,0,5,2,105176.0,0,0,1,5,1,45
10950,2012.0,13,0,5,2,165842.0,0,0,2,10,9,16
9495,2010.0,14,2,3,2,93061.0,0,0,0,0,10,34
13000,2014.0,39,0,3,2,37930.0,0,0,1,9,5,38
4500,2012.0,24,2,5,2,160000.0,0,0,1,9,9,38
5700,2009.0,39,2,3,2,113806.0,4,0,1,9,10,27
25995,2015.0,24,0,5,2,91000.0,0,0,0,0,0,16
1200,2005.0,31,1,5,2,190000.0,0,0,2,3,8,4
25000,2013.0,7,0,6,2,0.0,0,0,2,3,10,22
4000,2008.0,31,2,3,2,179000.0,4,0,0,0,0,27
13999,2017.0,16,0,3,2,33000.0,4,0,1,9,1,42
4750,2006.0,39,0,5,2,211500.0,0,0,0,5,9,13
20000,2011.0,39,0,6,2,124740.0,0,0,2,10,5,4
8600,2010.0,6,0,5,2,66600.0,0,0,2,0,8,36
8495,2008.0,13,1,6,2,98833.0,0,0,0,10,5,38
14950,2007.0,13,1,6,2,94000.0,0,0,0,8,10,26
6600,2012.0,17,2,3,2,99944.0,0,0,1,9,1,3
4999,2010.0,25,0,3,2,125366.0,4,0,1,9,0,13
7985,2006.0,18,3,5,2,98841.0,0,1,2,9,0,31
1995,2000.0,26,2,5,2,223325.0,0,0,2,9,0,31
3995,1999.0,16,0,3,2,161544.0,0,0,0,0,4,4
9999,2012.0,16,0,3,2,70932.0,0,0,1,3,9,47
28900,2016.0,26,3,3,2,39200.0,0,0,0,0,10,4
9500,2010.0,39,0,3,3,79900.0,0,0,1,4,10,11
23990,2010.0,13,2,5,0,91853.0,0,0,2,10,10,25
13995,2010.0,14,2,6,4,134750.0,0,0,0,7,0,4
6500,2007.0,7,0,4,2,118000.0,0,0,2,10,10,12
6000,2008.0,7,2,6,2,142131.0,0,0,0,8,5,46
4995,2010.0,8,2,5,2,176000.0,0,0,1,11,0,24
19990,2013.0,13,2,5,0,92649.0,0,0,2,10,10,34
6750,2003.0,13,2,6,2,108000.0,0,0,2,8,10,9
5400,2009.0,37,2,3,2,98800.0,5,0,0,0,4,27
1200,1996.0,13,2,3,2,120000.0,0,1,1,4,1,42
29900,2015.0,13,2,6,2,1500.0,2,1,2,3,10,27
1500,1996.0,14,2,6,2,100000.0,0,1,2,10,10,23
6300,2008.0,4,2,5,2,157300.0,0,0,0,0,5,9
4000,2008.0,31,2,3,2,150000.0,0,0,1,9,5,38
2700,1991.0,10,0,5,2,58000.0,0,0,1,9,10,34
43995,2017.0,7,2,6,2,37176.0,0,0,0,0,10,38
5700,1999.0,39,0,3,2,72000.0,0,0,1,3,8,38
8300,2012.0,40,0,3,0,121933.0,0,0,1,9,9,12
17750,2007.0,13,2,6,0,86012.0,0,0,2,10,10,43
6995,2007.0,16,2,3,2,206122.0,0,0,1,9,10,17
4995,2011.0,16,2,3,2,134900.0,0,0,1,9,1,35
11750,2013.0,5,0,5,2,92642.0,0,0,1,9,0,17
5999,2013.0,7,0,3,2,136030.0,0,0,1,9,10,42
9995,2013.0,25,0,3,2,120970.0,0,0,1,0,0,9
17900,2012.0,13,0,6,2,90100.0,0,0,0,8,0,26
1500,2006.0,18,1,5,2,163000.0,5,0,2,3,10,10
1500,2008.0,13,1,5,2,161000.0,5,0,1,9,1,23
6800,2011.0,40,0,3,0,105000.0,0,0,1,9,5,24
3750,1986.0,13,2,5,2,39444.0,0,0,0,0,8,26
4500,1991.0,10,0,5,2,99100.0,0,0,1,3,3,16
18900,2017.0,4,2,3,2,0.0,0,0,2,9,10,4
3100,1990.0,7,2,6,2,117000.0,0,0,2,3,10,15
21500,2019.0,7,3,3,2,25870.0,0,0,1,0,9,24
7850,2014.0,40,0,3,2,118420.0,0,0,1,9,1,9
3800,2000.0,39,2,6,2,294000.0,0,0,0,10,0,9
3299,2001.0,39,0,5,2,204.0,0,0,2,2,8,45
17000,1997.0,13,2,6,2,160000.0,0,0,0,8,8,47
3500,1998.0,14,1,7,2,247657.0,0,0,0,6,1,47
2500,1995.0,5,2,6,2,82000.0,0,0,2,12,0,34
9000,2014.0,31,2,3,2,49000.0,0,0,1,9,8,5
5500,2007.0,39,0,3,3,132000.0,5,0,1,4,9,27
13499,2009.0,20,0,5,2,84230.0,0,1,0,0,8,34
42590,2017.0,39,2,6,4,29178.0,0,0,0,8,8,9
9950,2013.0,7,2,5,2,115205.0,0,0,0,10,1,38
27990,2016.0,31,0,6,0,151125.0,0,0,0,8,8,28
6950,2009.0,0,0,3,2,143335.0,0,0,1,9,9,42
6995,2000.0,26,0,3,2,110508.0,0,0,2,2,9,19
18999,2018.0,7,3,5,2,13730.0,4,0,0,0,0,43
13000,2003.0,7,2,5,2,245000.0,0,0,0,10,5,45
3199,2004.0,13,0,5,2,170000.0,0,0,1,0,2,24
22500,2017.0,13,3,5,2,82117.0,0,0,1,0,10,42
2695,2006.0,16,2,3,3,238000.0,0,0,1,9,9,32
5595,2006.0,28,0,3,2,108774.0,0,1,1,2,10,22
25990,2011.0,13,0,6,0,152094.0,0,0,0,10,0,6
2750,1989.0,26,2,5,2,135000.0,0,0,2,9,0,7
2500,2004.0,32,0,5,2,156000.0,0,0,1,9,9,14
6900,2002.0,41,0,4,2,192000.0,0,0,0,12,0,17
16988,2015.0,13,2,5,2,120558.0,0,0,2,11,5,9
10000,2016.0,13,2,6,2,133518.0,5,0,2,10,10,36
39950,2016.0,10,3,6,2,16453.0,0,0,2,3,8,16
10000,2000.0,13,2,6,0,270000.0,0,0,0,8,10,47
16900,2016.0,31,3,3,2,74306.0,0,0,0,0,1,48
6800,2008.0,39,2,5,2,162215.0,0,0,0,0,0,5
19590,2013.0,23,2,5,2,82970.0,0,2,1,9,0,9
8857,2008.0,24,2,6,2,192108.0,0,0,0,0,10,5
9500,2005.0,39,2,5,2,194225.0,0,0,0,0,1,5
52988,2018.0,7,0,6,0,42581.0,0,0,0,10,10,26
3900,2011.0,13,0,3,2,127000.0,0,0,1,9,10,5
9990,1998.0,13,2,5,0,154100.0,0,0,2,10,10,31
22900,2020.0,13,3,3,2,10000.0,0,0,1,9,0,22
7500,2006.0,31,2,5,2,96000.0,0,1,2,3,9,43
5999,2008.0,7,2,5,2,192615.0,0,0,2,8,10,22
11990,2013.0,34,0,6,2,153186.0,0,0,0,8,9,43
38990,2012.0,13,2,6,2,9394.0,0,2,2,3,8,36
5999,2010.0,13,0,3,2,99311.0,0,0,2,0,10,9
46950,2012.0,13,0,6,0,199681.0,0,0,0,10,10,28
11995,2015.0,13,2,5,2,123601.0,0,0,1,9,2,48
4150,2007.0,41,0,5,2,186721.0,0,0,0,0,5,31
7900,2012.0,39,2,3,2,59158.0,0,0,1,9,1,46
8500,2005.0,7,0,6,2,110000.0,0,0,0,0,0,4
8900,2010.0,4,0,5,2,108000.0,0,0,0,9,4,19
7999,2006.0,4,0,5,2,139000.0,0,1,2,9,0,19
23500,2012.0,20,2,3,2,100070.0,0,0,0,0,4,22
4600,2008.0,36,2,5,2,167184.0,0,0,1,0,5,27
8499,2014.0,40,0,3,2,63559.0,0,0,1,9,0,5
12490,2006.0,13,2,6,0,205944.0,0,0,2,10,10,49
23900,2010.0,7,0,6,2,39287.0,0,0,2,3,5,15
5990,2013.0,40,3,3,2,100338.0,0,0,1,9,9,45
38995,2018.0,39,0,5,2,20116.0,0,0,0,10,9,0
6500,2009.0,4,2,5,2,127465.0,5,0,0,0,10,4
45000,2013.0,7,0,6,2,3800.0,0,0,2,9,1,5
14500,2012.0,4,0,5,2,104000.0,0,0,0,0,0,6
2495,2003.0,0,2,5,2,173361.0,0,0,1,9,10,9
3000,2004.0,31,2,5,2,102488.0,0,0,0,0,2,34
17595,2013.0,16,3,3,2,31882.0,0,0,1,0,0,4
14000,2013.0,7,0,5,2,36000.0,0,1,2,3,3,41
14988,2007.0,14,2,6,0,312000.0,0,0,0,10,0,25
8950,1999.0,14,0,5,0,188591.0,0,1,2,10,10,41
9400,2008.0,34,2,6,2,160715.0,0,0,0,10,9,13
4500,2008.0,39,3,3,2,141000.0,0,0,1,9,8,19
27495,2017.0,14,0,5,2,19025.0,4,0,0,0,9,12
12000,2008.0,7,0,6,4,168058.0,0,0,2,0,0,4
19860,2018.0,5,3,3,2,19385.0,0,0,0,0,9,13
23500,2013.0,26,0,6,2,90530.0,0,0,0,0,10,45
12900,2014.0,13,0,5,2,82000.0,0,0,2,1,10,17
20000,2012.0,14,2,6,2,108000.0,0,0,0,0,0,5
13500,2015.0,39,0,3,3,44700.0,0,0,1,9,1,37
7995,2011.0,25,2,5,2,93906.0,0,0,1,9,1,11
14995,2013.0,34,0,6,2,139142.0,0,0,0,8,10,16
1950,2008.0,7,1,3,2,131000.0,0,0,1,9,1,34
13995,2009.0,7,0,6,2,151395.0,0,0,0,0,10,38
4950,2007.0,5,0,5,2,134667.0,0,0,1,9,9,24
11750,2014.0,21,0,5,2,46011.0,0,0,1,5,5,38
33995,2013.0,7,3,6,2,54155.0,0,1,2,3,5,43
25000,2003.0,13,2,5,0,121000.0,0,0,2,10,10,3
3450,2007.0,8,2,3,2,64484.0,0,0,1,3,7,37
50000,2016.0,13,0,6,0,57100.0,0,0,0,10,2,0
7000,2004.0,13,2,6,0,340000.0,0,0,0,8,10,43
6500,2004.0,13,2,6,2,184000.0,0,0,0,10,10,13
4400,2008.0,37,2,3,2,133500.0,0,0,0,9,10,34
4800,1989.0,6,0,6,2,120000.0,0,0,1,2,8,15
2999,2005.0,36,2,3,2,133000.0,0,0,1,9,0,23
27995,2014.0,7,3,6,2,80990.0,0,0,0,8,2,22
3000,2012.0,14,3,6,2,99995.0,0,0,0,10,10,1
11300,2013.0,26,3,3,2,74774.0,0,0,1,9,5,3
3500,2006.0,20,1,6,2,197000.0,0,0,0,0,5,35
8750,2008.0,13,2,6,0,218000.0,0,0,0,10,10,43
13500,2016.0,10,0,5,2,95704.0,0,0,1,11,10,38
5996,2011.0,39,2,3,2,147650.0,0,0,1,9,0,46
10900,1997.0,20,0,5,2,161619.0,0,0,0,0,10,9
20700,2016.0,0,0,3,2,40338.0,0,0,0,9,10,35
6000,2010.0,39,0,3,2,156600.0,0,0,1,9,5,28
1100,1999.0,13,1,3,2,142000.0,0,0,1,9,9,31
8995,2003.0,7,2,6,2,172026.0,0,0,0,10,9,16
7499,2013.0,39,0,3,2,62000.0,4,0,1,9,10,33
6495,2010.0,7,0,5,2,172000.0,0,0,0,0,0,48
7900,2002.0,39,0,5,2,224000.0,0,0,2,8,9,9
8995,2014.0,10,2,5,2,123871.0,0,0,1,11,1,45
16500,2017.0,13,0,5,2,45800.0,4,0,1,0,10,1
2700,2001.0,36,2,5,2,133000.0,0,0,1,9,1,38
2200,1997.0,13,1,5,2,218000.0,0,1,0,8,10,37
14950,2017.0,34,2,3,2,102915.0,0,0,1,11,10,42
1800,2006.0,16,2,3,2,192000.0,0,1,1,9,5,34
9495,2016.0,16,0,3,2,74211.0,4,0,1,9,5,45
15500,2004.0,13,2,6,0,161000.0,0,1,0,8,10,38
22500,2013.0,13,3,6,2,44000.0,0,1,2,3,11,17
5200,2007.0,13,2,5,2,138000.0,0,0,2,3,8,35
14990,2011.0,23,2,5,2,84601.0,0,2,1,9,10,27
2700,1999.0,10,2,6,2,158583.0,0,0,0,8,5,23
19300,2019.0,10,3,5,2,49076.0,0,0,1,5,0,12
36500,2018.0,13,0,5,2,37400.0,1,0,0,10,5,22
7500,2006.0,39,0,3,2,76426.0,0,0,1,9,5,20
5000,2002.0,34,2,6,2,195000.0,0,0,0,8,10,45
21990,2013.0,7,2,5,2,23179.0,0,0,2,7,8,35
8000,2008.0,4,0,5,2,100053.0,0,1,0,9,1,19
4000,2009.0,7,2,5,2,133250.0,4,0,1,9,9,26
6995,2004.0,24,2,6,2,122961.0,0,0,2,0,11,4
8900,2006.0,34,2,6,2,149421.0,0,0,0,8,10,25
8299,2012.0,37,0,3,2,136124.0,0,0,0,12,0,38
3500,2006.0,5,0,5,2,124749.0,0,0,1,9,3,42
6900,2012.0,10,0,3,2,80451.0,0,0,1,12,9,15
5495,2009.0,13,2,5,2,109870.0,0,0,1,9,8,48
5650,2012.0,7,2,3,2,140265.0,0,0,1,9,9,48
15995,2008.0,39,2,6,2,116148.0,0,0,0,8,5,6
34000,2016.0,20,0,5,2,39422.0,0,1,0,0,9,45
12500,2006.0,10,2,4,0,194614.0,0,0,2,7,10,14
5000,2006.0,31,2,5,2,192164.0,0,0,0,0,5,29
9250,2015.0,16,0,3,2,102000.0,4,0,1,9,0,35
1600,2003.0,10,2,3,2,147000.0,0,0,1,9,5,5
12994,2013.0,39,2,3,2,128403.0,0,0,0,0,10,12
5495,2012.0,31,0,3,2,125523.0,0,0,1,7,8,6
8900,2012.0,0,2,3,2,98000.0,5,0,1,9,10,4
5390,2011.0,17,0,3,2,189025.0,0,0,1,12,8,48
1990,2004.0,7,2,3,2,100000.0,0,0,1,9,3,20
4800,2008.0,0,1,5,2,167700.0,0,0,1,9,0,48
2200,2013.0,13,2,7,2,10000.0,0,0,2,3,3,38
11500,2015.0,37,0,3,2,81059.0,0,0,0,9,1,11
12995,2008.0,4,0,6,2,86731.0,0,0,0,0,0,43
41990,2018.0,39,2,6,2,30725.0,0,2,0,8,9,27
1800,1989.0,40,2,3,2,175000.0,0,1,1,9,10,23
13990,2017.0,13,0,3,2,47211.0,0,0,1,0,1,9
4150,2008.0,41,0,5,2,133198.0,0,0,0,12,1,7
8500,1985.0,39,2,5,2,168500.0,0,1,0,0,9,3
8900,2009.0,14,2,5,0,170529.0,0,0,2,10,10,31
21988,2019.0,34,3,5,2,58000.0,0,0,2,10,0,43
15000,2004.0,13,0,6,0,236000.0,0,1,0,10,5,24
13500,2008.0,20,0,6,2,80000.0,0,0,0,0,0,20
25000,2017.0,6,0,3,2,9700.0,0,0,0,9,5,34
13500,2015.0,7,0,5,2,130547.0,0,0,1,9,9,13
13250,2017.0,39,0,3,2,61200.0,0,0,1,3,1,35
32000,2018.0,18,3,5,2,27741.0,0,0,0,9,10,36
5000,1998.0,23,2,6,2,191500.0,0,0,2,9,9,5
12000,2005.0,13,0,6,2,87865.0,0,1,2,3,11,4
4995,2001.0,20,0,5,2,158000.0,0,0,0,0,5,45
1895,1994.0,14,2,5,2,184487.0,0,0,0,12,10,16
19900,2018.0,16,0,3,2,18477.0,4,0,1,9,9,31
